you do want some lobster salad for your lunch ; do you want some lobster salad for your lunch ?
you do want some milk ; do you want some milk ?
you do want some more ; do you want some more ?
you do want some more ; do you want some more ?
you do want some more of this ; do you want some more of this ?
you do want some more paper ; do you want some more paper ?
you do want some of this ; do you want some of this ?
you do want some paper ; do you want some paper ?
you do want some powder ; do you want some powder ?
you do want some soup ; do you want some soup ?
you do want some spaghetti ; do you want some spaghetti ?
you do want somem to eat ; do you want somem to eat ?
you do want something ; do you want something ?
you do want something in it ; do you want something in it ?
you do want something to eat ; do you want something to eat ?
you do want something to eat ; do you want something to eat ?
you do want Spencer to sleep here in your room ; do you want Spencer to sleep here in your room ?
you do want that door open ; do you want that door open ?
you do want that for the table ; do you want that for the table ?
you do want that one ; do you want that one ?
you do want the bird ; do you want the bird ?
you do want the birdie to talk with Investigator ; do you want the birdie to talk with Investigator ?
you do want the blanket ; do you want the blanket ?
you do want the blanket for teddy bear ; do you want the blanket for teddy bear ?
you do want the Bobo or not ; do you want the Bobo or not ?
you do want the box ; do you want the box ?
you do want the cover on it ; do you want the cover on it ?
you do want the dolly to stand up or sit down ; do you want the dolly to stand up or sit down ?
you do want the dolly to stand up or sit down ; do you want the dolly to stand up or sit down ?
you do want the duck back ; do you want the duck back ?
you do want the envelope ; do you want the envelope ?
you do want the hook or the straight part ; do you want the hook or the straight part ?
you do want the other one ; do you want the other one ?
you do want the strawberry on it ; do you want the strawberry on it ?
you do want the sugar ; do you want the sugar ?
you do want them back ; do you want them back ?
you do want this doggie ; do you want this doggie ?
you do want those ; do you want those ?
you do want to ; do you want to ?
you do want to ; do you want to ?
you do want to ask Ursula if she wants some ; do you want to ask Ursula if she wants some ?
you do want to ask Ursula if she wants some ; do you want to ask Ursula if she wants some ?
you do want to ask your mother for that ; do you want to ask your mother for that ?
you do wanT To be my clean bean ; do you wanT To be my clean bean ?
you do wanT To be taller than her ; do you wanT To be taller than her ?
you do want to be up or down ; do you want to be up or down ?
you do want to blow ; do you want to blow ?
you do want to blow ; do you want to blow ?
you do want to blow it ; do you want to blow it ?
you do wanT To borrow it ; do you wanT To borrow it ?
you do want to bring a book ; do you want to bring a book ?
you do want to bring over the high stool for me to sit on ; do you want to bring over the high stool for me to sit on ?
you do wanT To bring that ; do you wanT To bring that ?
you do want to bring this over to the table ; do you want to bring this over to the table ?
you do want to bring this to Maggie 's house tomorrow ; do you want to bring this to Maggie 's house tomorrow ?
you do want to brush Mommy 's hair ; do you want to brush Mommy 's hair ?
you do want to build a forest for the animals ; do you want to build a forest for the animals ?
you do want to build some more ; do you want to build some more ?
you do want to build some more homes ; do you want to build some more homes ?
you do want to build with mommmy ; do you want to build with mommmy ?
you do want to change it ; do you want to change it ?
you do want To chew on that for a little ; do you want To chew on that for a little ?
you do want to comb the doll 's hair ; do you want to comb the doll 's hair ?
you do wanT To come down and have ; do you wanT To come down and have ?
you do wanT To come see me ; do you wanT To come see me ?
you do wanT To come see me ; do you wanT To come see me ?
you do want to come to the table and play ; do you want to come to the table and play ?
you do wanT To come up and sit on my lap ; do you wanT To come up and sit on my lap ?
you do want to cut ; do you want to cut ?
you do want to cut the meat with a knife ; do you want to cut the meat with a knife ?
you do wanT To do it too ; do you wanT To do it too ?
you do want to do it with some red ; do you want to do it with some red ?
you do want to do some coloring ; do you want to do some coloring ?
you do want to do that ; do you want to do that ?
you do want to draw a baby monkey ; do you want to draw a baby monkey ?
you do wanT To draw a house ; do you wanT To draw a house ?
you do want to draw a picture ; do you want to draw a picture ?
you do want to draw a shoe ; do you want to draw a shoe ?
you do want to draw an orange circle ; do you want to draw an orange circle ?
you do want to draw it ; do you want to draw it ?
you do want to draw something ; do you want to draw something ?
you do want to draw something ; do you want to draw something ?
you do want to draw this ; do you want to draw this ?
you do want to draw what you saw at the zoo ; do you want to draw what you saw at the zoo ?
you do want to drink this ; do you want to drink this ?
you do want to drink up your juice first ; do you want to drink up your juice first ?
you do want to eat a piece of cheese right now ; do you want to eat a piece of cheese right now ?
you do want to eat that one that way ; do you want to eat that one that way ?
you do want to eat with us ; do you want to eat with us ?
you do wanT To eat your socks ; do you wanT To eat your socks ?
you do want to fall down ; do you want to fall down ?
you do want to feed her ; do you want to feed her ?
you do want to feed her ; do you want to feed her ?
you do want to feed him ; do you want to feed him ?
you do want to feed the man ; do you want to feed the man ?
you do want to feed your rabbit ; do you want to feed your rabbit ?
you do want to find another book with a rabbit in it ; do you want to find another book with a rabbit in it ?
you do want to find dolly 's pajamas ; do you want to find dolly 's pajamas ?
you do want to find it for her ; do you want to find it for her ?
you do want to find something else ; do you want to find something else ?
you do want to find the white bed ; do you want to find the white bed ?
you do want to finish it ; do you want to finish it ?
you do want to finish this one first ; do you want to finish this one first ?
you do want to fold it ; do you want to fold it ?
you do wanT To get down ; do you wanT To get down ?
you do want to get down ; do you want to get down ?
you do want to get dressed to go see piglet ; do you want to get dressed to go see piglet ?
you do want to get Investigator_one 's toys for her ; do you want to get Investigator_one 's toys for her ?
you do wanT To get off ; do you wanT To get off ?
you do want to get some books ; do you want to get some books ?
you do want to get the mumps ; do you want to get the mumps ?
you do wanT To get undressed ; do you wanT To get undressed ?
you do want to get up ; do you want to get up ?
you do wanT To get your pooh ball ; do you wanT To get your pooh ball ?
you do want to give dolly a hot dog to eat ; do you want to give dolly a hot dog to eat ?
you do want to give dolly a lollipop ; do you want to give dolly a lollipop ?
you do want to give her a ride on the wagon ; do you want to give her a ride on the wagon ?
you do want to give him a hug before we wrap him up ; do you want to give him a hug before we wrap him up ?
you do want to give him food in your bowl ; do you want to give him food in your bowl ?
you do want to give one of your children a bath in the new bathtub ; do you want to give one of your children a bath in the new bathtub ?
you do want to give one to Cromer ; do you want to give one to Cromer ?
you do want to go ; do you want to go ?
you do wanT To go again ; do you wanT To go again ?
you do want to go back on the merrygoround ; do you want to go back on the merrygoround ?
you do want to go back up ; do you want to go back up ?
you do wanT To go find some ; do you wanT To go find some ?
you do want to go find your hat and your coat and your mittens ; do you want to go find your hat and your coat and your mittens ?
you do want to go for a ride ; do you want to go for a ride ?
you do wanT To go for a swim ; do you wanT To go for a swim ?
you do want to go get me one of your toys and show it to me ; do you want to go get me one of your toys and show it to me ?
you do wanT To go get some more chairs ; do you wanT To go get some more chairs ?
you do want to go home ; do you want to go home ?
you do want to go home and go nightnight ; do you want to go home and go nightnight ?
you do want to go in your bed ; do you want to go in your bed ?
you do want to go in your bed ; do you want to go in your bed ?
you do want to go in your bed room with a another spanking ; do you want to go in your bed room with a another spanking ?
you do wanT To go look out ; do you wanT To go look out ?
you do want to go on the big toilet ; do you want to go on the big toilet ?
you do want to go out that door ; do you want to go out that door ?
you do want to go over and show it to her ; do you want to go over and show it to her ?
you do wanT To go see Eva ; do you wanT To go see Eva ?
you do want to go shopping with Blanche and Jo_ann ; do you want to go shopping with Blanche and Jo_ann ?
you do wanT To go somewhere ; do you wanT To go somewhere ?
you do wanT To go to the store and buy some things ; do you wanT To go to the store and buy some things ?
you do want to go to your bedroom ; do you want to go to your bedroom ?
you do want to go up and peepee in the potty ; do you want to go up and peepee in the potty ?
you do want to go wash the milk all off of your hands ; do you want to go wash the milk all off of your hands ?
you do want to hang a monkey ; do you want to hang a monkey ?
you do want to hang it there ; do you want to hang it there ?
you do want to hang this up ; do you want to hang this up ?
you do want to have a birthday ; do you want to have a birthday ?
you do want to have a birthday ; do you want to have a birthday ?
you do want to have your black shoes ; do you want to have your black shoes ?
you do want to have your own piece of paper to scribble on ; do you want to have your own piece of paper to scribble on ?
you do want to hear yourself ; do you want to hear yourself ?
you do want to help me put my toys away ; do you want to help me put my toys away ?
you do want to help me put my toys away ; do you want to help me put my toys away ?
you do want to help me put my toys away ; do you want to help me put my toys away ?
you do want to help me put my toys in the bag ; do you want to help me put my toys in the bag ?
you do want to help me put the scotch tape ; do you want to help me put the scotch tape ?
you do want to help me turn ; do you want to help me turn ?
you do want to help me with the scotch tape ; do you want to help me with the scotch tape ?
you do want to his hair ; do you want to his hair ?
you do wanT To hold it ; do you wanT To hold it ?
you do want to hold it ; do you want to hold it ?
you do want to hold the box ; do you want to hold the box ?
you do want to hold the dog ; do you want to hold the dog ?
you do want to hold your big doll ; do you want to hold your big doll ?
you do want to hug your lion ; do you want to hug your lion ?
you do want to keep it on your head ; do you want to keep it on your head ?
you do wanT To keep that picture of Nonna ; do you wanT To keep that picture of Nonna ?
you do want to keep the box there ; do you want to keep the box there ?
you do want to keep them out ; do you want to keep them out ?
you do want to know how to write Mommy ; do you want to know how to write Mommy ?
you do want to listen to my arm ; do you want to listen to my arm ?
you do want to listen to my heartbeat ; do you want to listen to my heartbeat ?
you do wanT To look ; do you wanT To look ?
you do want to look at him ; do you want to look at him ?
you do want to look at some more of these pictures ; do you want to look at some more of these pictures ?
you do want to look at something else ; do you want to look at something else ?
you do want to look at the picture ; do you want to look at the picture ?
you do want to look at them ; do you want to look at them ?
you do want to look at this book ; do you want to look at this book ?
you do want To look at this book with Mom ; do you want To look at this book with Mom ?
you do want to look at this magazine ; do you want to look at this magazine ?
you do want to look at what else is in Observer 's bag ; do you want to look at what else is in Observer 's bag ?
you do wanT To look for another ; do you wanT To look for another ?
you do want to look in the bag and see what 's in the bag ; do you want to look in the bag and see what 's in the bag ?
you do wanT To make a bicycle for him ; do you wanT To make a bicycle for him ?
you do want to make a blue hat for the snowman ; do you want to make a blue hat for the snowman ?
you do want to make a halloween drawing with her chalk board ; do you want to make a halloween drawing with her chalk board ?
you do want to make a hat for the snowman ; do you want to make a hat for the snowman ?
you do want to make a little bigger ; do you want to make a little bigger ?
you do wanT To make a little girl ; do you wanT To make a little girl ?
you do want to make a tower ; do you want to make a tower ?
you do want to make another one ; do you want to make another one ?
you do want to make houses for them ; do you want to make houses for them ?
you do want to make this person move ; do you want to make this person move ?
you do want to open it ; do you want to open it ?
you do want to open it ; do you want to open it ?
you do want to open it up ; do you want to open it up ?
you do want to open Mommy 's Christmas present to you ; do you want to open Mommy 's Christmas present to you ?
you do want to open Rachel 's present first or Maggie 's ; do you want to open Rachel 's present first or Maggie 's ?
you do want to open this present ; do you want to open this present ?
you do want to paste it ; do you want to paste it ?
you do want to pat him ; do you want to pat him ?
you do wanT To pat the baby ; do you wanT To pat the baby ?
you do want to pat the bug ; do you want to pat the bug ?
you do want to pat your rabbit ; do you want to pat your rabbit ?
you do wanT To play ; do you wanT To play ?
you do want to play a game ; do you want to play a game ?
you do want to play out in the yard ; do you want to play out in the yard ?
you do want to play with Catherine 's music ; do you want to play with Catherine 's music ?
you do want to play with her music toy ; do you want to play with her music toy ?
you do want to play with it ; do you want to play with it ?
you do want to play with me ; do you want to play with me ?
you do want to play with them ; do you want to play with them ?
you do want to play with these barrels ; do you want to play with these barrels ?
you do want to play with this ; do you want to play with this ?
you do want to play with your animal puzzle ; do you want to play with your animal puzzle ?
you do want to play with your doll right now ; do you want to play with your doll right now ?
you do wanT To play with your Pooh^ball ; do you wanT To play with your Pooh^ball ?
you do wanT To play with your socks ; do you wanT To play with your socks ?
you do want to pretend that I 'm her seat ; do you want to pretend that I 'm her seat ?
you do wanT To pretend they go to the snow ; do you wanT To pretend they go to the snow ?
you do want to pull it open ; do you want to pull it open ?
you do want to pull the train ; do you want to pull the train ?
you do want To punch out the oil ; do you want To punch out the oil ?
you do want to put a diaper on the dolly ; do you want to put a diaper on the dolly ?
you do want to put everything in that little bag ; do you want to put everything in that little bag ?
you do want to put her in a car to go to the airport ; do you want to put her in a car to go to the airport ?
you do want to put her in bed ; do you want to put her in bed ?
you do want to put her in the bed ; do you want to put her in the bed ?
you do want to put it back ; do you want to put it back ?
you do want to put it in the envelope ; do you want to put it in the envelope ?
you do want to put it on ; do you want to put it on ?
you do wanT To put it on ; do you wanT To put it on ?
you do want to put it on now ; do you want to put it on now ?
you do want to put it on the table ; do you want to put it on the table ?
you do want to put it on your hand ; do you want to put it on your hand ?
you do want to put it on your head ; do you want to put it on your head ?
you do want to put Maggie 's book on the shelf ; do you want to put Maggie 's book on the shelf ?
you do want to put on red pants ; do you want to put on red pants ?
you do want to put some more things in the doll house ; do you want to put some more things in the doll house ?
you do want to put that circle back ; do you want to put that circle back ?
you do want to put that part in too ; do you want to put that part in too ?
you do want to put that piece in the bag ; do you want to put that piece in the bag ?
you do want to put the bell tower here next to the church ; do you want to put the bell tower here next to the church ?
you do want to put the crib in the doll house ; do you want to put the crib in the doll house ?
you do want to put the diaper on ; do you want to put the diaper on ?
you do want to put the eye on ; do you want to put the eye on ?
you do want to put the furniture on the roof ; do you want to put the furniture on the roof ?
you do want to put the hat on ; do you want to put the hat on ?
you do want to put the hat on dolly ; do you want to put the hat on dolly ?
you do want to put the horse in the barn too ; do you want to put the horse in the barn too ?
you do want to put the lamp on the table ; do you want to put the lamp on the table ?
you do want to put the little lamb in the barn ; do you want to put the little lamb in the barn ?
you do want to put the mouse in the barn too ; do you want to put the mouse in the barn too ?
you do want to put the nipple back on the bottle ; do you want to put the nipple back on the bottle ?
you do wanT To put the people away ; do you wanT To put the people away ?
you do want to put the people in this big train here with Yogi_Bear ; do you want to put the people in this big train here with Yogi_Bear ?
you do want to put the people on the horse ; do you want to put the people on the horse ?
you do want to put the plate on the table ; do you want to put the plate on the table ?
you do wanT To put the q_tips back in the diaper bag too ; do you wanT To put the q_tips back in the diaper bag too ?
you do want to put the rabbit back in the envelope ; do you want to put the rabbit back in the envelope ?
you do wanT To put them on ; do you wanT To put them on ?
you do want to put them on the table over there ; do you want to put them on the table over there ?
you do wanT To put them on these blocks ; do you wanT To put them on these blocks ?
you do wanT To put them on your own finger ; do you wanT To put them on your own finger ?
you do want to put these toys in the bag ; do you want to put these toys in the bag ?
you do wanT To put this inside ; do you wanT To put this inside ?
you do want to put this on ; do you want to put this on ?
you do want to put this picture in that album ; do you want to put this picture in that album ?
you do want to put what ; do you want to put what ?
you do want to put your hand in it ; do you want to put your hand in it ?
you do want to read ; do you want to read ?
you do want to read a book ; do you want to read a book ?
you do wanT To read a book ; do you wanT To read a book ?
you do want to read a book ; do you want to read a book ?
you do want to read another book ; do you want to read another book ?
you do want to read another book ; do you want to read another book ?
you do want to read Kiss_for_little_bear ; do you want to read Kiss_for_little_bear ?
you do want to read Night_night_moon ; do you want to read Night_night_moon ?
you do want to read Rachel 's book or Maggie 's book ; do you want to read Rachel 's book or Maggie 's book ?
you do want to read that one ; do you want to read that one ?
you do want to read the story ; do you want to read the story ?
you do want to read this ; do you want to read this ?
you do want to read this book ; do you want to read this book ?
you do want to read this little book ; do you want to read this little book ?
you do wanT To read this story again ; do you wanT To read this story again ?
you do want to read your new book ; do you want to read your new book ?
you do want to record too while we 're talking ; do you want to record too while we 're talking ?
you do wanT To say ah ; do you wanT To say ah ?
you do want to say hi ; do you want to say hi ?
you do want to say the colors ; do you want to say the colors ?
you do want to see a cartoon ; do you want to see a cartoon ?
you do want to see a picture ; do you want to see a picture ?
you do want to see a picture that Robin crayoned ; do you want to see a picture that Robin crayoned ?
you do wanT To see how you make it ; do you wanT To see how you make it ?
you do want to see it ; do you want to see it ?
you do want to see it ; do you want to see it ?
you do want to see Popeye ; do you want to see Popeye ?
you do want to see Russell Sunday ; do you want to see Russell Sunday ?
you do want to see some more pictures ; do you want to see some more pictures ?
you do want to see some more toys ; do you want to see some more toys ?
you do want to see some of the toys I brought ; do you want to see some of the toys I brought ?
you do want to see some of the toys that I brought with me ; do you want to see some of the toys that I brought with me ?
you do want to see some pictures about Italy ; do you want to see some pictures about Italy ?
you do want to see some things that we brought ; do you want to see some things that we brought ?
you do want to see the black penguin ; do you want to see the black penguin ?
you do want to see the first one again ; do you want to see the first one again ?
you do want to see the frog ; do you want to see the frog ?
you do want to see the little toys that I brought ; do you want to see the little toys that I brought ?
you do want to see the next one ; do you want to see the next one ?
you do want to see the shoes again ; do you want to see the shoes again ?
you do want to see them again ; do you want to see them again ?
you do want to see these ; do you want to see these ?
you do want to see these books ; do you want to see these books ?
you do want to see this ; do you want to see this ?
you do want to see what I have ; do you want to see what I have ?
you do want to see what I have in my bag ; do you want to see what I have in my bag ?
you do want to see what it says ; do you want to see what it says ?
you do want to see where they bump their heads ; do you want to see where they bump their heads ?
you do want to set some people up like in this picture ; do you want to set some people up like in this picture ?
you do want to shave my hand ; do you want to shave my hand ?
you do want to shave tiger 's whiskers ; do you want to shave tiger 's whiskers ?
you do want to shell another one ; do you want to shell another one ?
you do want to show Investigator some of your toys that you like ; do you want to show Investigator some of your toys that you like ?
you do want to show Investigator your oranges ; do you want to show Investigator your oranges ?
you do want to show Investigator your teacups ; do you want to show Investigator your teacups ?
you do want to show me your cows ; do you want to show me your cows ?
you do want to show Mommy the book ; do you want to show Mommy the book ?
you do want to show Nonna some of the pictures from your birthday ; do you want to show Nonna some of the pictures from your birthday ?
you do want to show Observer the new door ; do you want to show Observer the new door ?
you do want to show them to your Mother ; do you want to show them to your Mother ?
you do want to show Ursula your new book ; do you want to show Ursula your new book ?
you do want to show Ursula your new book ; do you want to show Ursula your new book ?
you do want to show your Mother what we made ; do you want to show your Mother what we made ?
you do want to sing a song for Ursula and Cromer ; do you want to sing a song for Ursula and Cromer ?
you do want to sit here with me ; do you want to sit here with me ?
you do want to sit next to me ; do you want to sit next to me ?
you do want to sit on the chair ; do you want to sit on the chair ?
you do want to sit on the hassock ; do you want to sit on the hassock ?
you do wanT To sleep in the sleeping bag or in the crib tonight ; do you wanT To sleep in the sleeping bag or in the crib tonight ?
you do want to snap it ; do you want to snap it ?
you do want to snap the other one too ; do you want to snap the other one too ?
you do want to spit your gum out now ; do you want to spit your gum out now ?
you do want to stand up there ; do you want to stand up there ?
you do want to start over ; do you want to start over ?
you do want to stay in the house ; do you want to stay in the house ?
you do want to stop at the store ; do you want to stop at the store ?
you do wanT To store the tea set in the bag ; do you wanT To store the tea set in the bag ?
you do wanT To swing high ; do you wanT To swing high ?
you do want to take a puppet for a walk under it ; do you want to take a puppet for a walk under it ?
you do want to take an apple to school ; do you want to take an apple to school ?
you do want to take care of her ; do you want to take care of her ?
you do want to take it apart ; do you want to take it apart ?
you do want to take it back ; do you want to take it back ?
you do want to take that off ; do you want to take that off ?
you do wanT To take that off and have a clean piece ; do you wanT To take that off and have a clean piece ?
you do want to take the airplane for a ride ; do you want to take the airplane for a ride ?
you do wanT To take the man out of it ; do you wanT To take the man out of it ?
you do want to take the man to see your doll house ; do you want to take the man to see your doll house ?
you do want to take your dolly to bed ; do you want to take your dolly to bed ?
you do want to talk about camping to her ; do you want to talk about camping to her ?
you do want to talk on the telephone ; do you want to talk on the telephone ?
you do want to talk to Leila ; do you want to talk to Leila ?
you do want to talk to Nonno on the telephone ; do you want to talk to Nonno on the telephone ?
you do want to talk to somebody on the telephone ; do you want to talk to somebody on the telephone ?
you do want to talk to the tape recorder ; do you want to talk to the tape recorder ?
you do want to taste it ; do you want to taste it ?
you do want to tell her about some of these other pictures ; do you want to tell her about some of these other pictures ?
you do want to tell me ; do you want to tell me ?
you do want to tell me about it ; do you want to tell me about it ?
you do wanT To tell me the story of Madeline ; do you wanT To tell me the story of Madeline ?
you do want to tell Ursula about the trees ; do you want to tell Ursula about the trees ?
you do want to tell Ursula about your accident ; do you want to tell Ursula about your accident ?
you do want to test my knee ; do you want to test my knee ?
you do want to tie it ; do you want to tie it ?
you do want to touch that string ; do you want to touch that string ?
you do wanT To trade Mommies ; do you wanT To trade Mommies ?
you do wanT To try it ; do you wanT To try it ?
you do want to try them on ; do you want to try them on ?
you do want to turn the tape recorder off ; do you want to turn the tape recorder off ?
you do want to use another color ; do you want to use another color ?
you do want to use it ; do you want to use it ?
you do want to use that yellow piece ; do you want to use that yellow piece ?
you do want to use the newspaper ; do you want to use the newspaper ?
you do want to wait a little bit ; do you want to wait a little bit ?
you do want to wait til later ; do you want to wait til later ?
you do wanT To wear that headband to go pick up Spencer ; do you wanT To wear that headband to go pick up Spencer ?
you do wanT To wear this one ; do you wanT To wear this one ?
you do want to wear those shoes after your nap ; do you want to wear those shoes after your nap ?
you do want to wrap that up too ; do you want to wrap that up too ?
you do want to wrap this up and take it to Maggie 's house ; do you want to wrap this up and take it to Maggie 's house ?
you do want to write ; do you want to write ?
you do want to write on here ; do you want to write on here ?
you do want to write on this ; do you want to write on this ?
you do want uh applejuice or orangejuice ; do you want uh applejuice or orangejuice ?
you do want what ; do you want what ?
you do want your change ; do you want your change ?
you do want your change ; do you want your change ?
you do want your diaper changed ; do you want your diaper changed ?
you do want your keys ; do you want your keys ?
you do want your lunch ; do you want your lunch ?
you do want your shoes off ; do you want your shoes off ?
you do wash your tummy ; do you wash your tummy ?
you do watch Doctor Kildare ; do you watch Doctor Kildare ?
you do watch Mr Rogers on television ; do you watch Mr Rogers on television ?
you do wear clothes ; do you wear clothes ?
you do wear diapers anymore ; do you wear diapers anymore ?
you do wear diapers now ; do you wear diapers now ?
you do wear glasses on your nose ; do you wear glasses on your nose ?
you do wear sunglasses ; do you wear sunglasses ?
you do wish you had a dress like that ; do you wish you had a dress like that ?
your bones do do that ; do your bones do that ?
your pajamas do have a tight sleeve ; do your pajamas have a tight sleeve ?
a bee does have clothes ; does a bee have clothes ?
a duck does drop his food out like that ; does a duck drop his food out like that ?
a hippopotamus does have a big wide mouth ; does a hippopotamus have a big wide mouth ?
a pig does have that in back ; does a pig have that in back ?
a rooster does start with that letter ; does a rooster start with that letter ?
all your babies does smoke pipes ; does all your babies smoke pipes ?
anybody does know ; does anybody know ?
anybody does want to go for a ride on the regular train ; does anybody want to go for a ride on the regular train ?
Betty does bite her ; does Betty bite her ?
Big Bird does sing ; does Big Bird sing ?
Bugs does eat icecream too ; does Bugs eat icecream too ?
Bugs does have a girlfriend ; does Bugs have a girlfriend ?
Bugs does know his alphabet ; does Bugs know his alphabet ?
Bugs does take vitamins ; does Bugs take vitamins ?
Chantilly does chase your grandpa 's cat ; does Chantilly chase your grandpa 's cat ?
Chatty_baby does know her alphabet ; does Chatty_baby know her alphabet ?
Chatty_baby does speak ; does Chatty_baby speak ?
Chatty_baby does speak English ; does Chatty_baby speak English ?
Child does light the matches ; does Child light the matches ?
Cromer does have a sweater on ; does Cromer have a sweater on ?
Daddy 's car does make more smoke than the Subaru does ; does Daddy 's car make more smoke than the Subaru does ?
Daddy does ever share yours ; does Daddy ever share yours ?
daddy does need a tissue ; does daddy need a tissue ?
Daddy does work with one of these ; does Daddy work with one of these ?
David does have a dress on too ; does David have a dress on too ?
Diandra does have one too ; does Diandra have one too ?
Doctor Hartzell does give you shots sometime ; does Doctor Hartzell give you shots sometime ?
doggy does have a hat ; does doggy have a hat ?
each house does get one tree ; does each house get one tree ?
Eve does want a spoon ; does Eve want a spoon ?
Eve does want milk too to drink ; does Eve want milk too to drink ?
Eve does want to sit on the stool ; does Eve want to sit on the stool ?
everybody does have icecream ; does everybody have icecream ?
Fraser does get one too ; does Fraser get one too ?
Gail does have a little doggy ; does Gail have a little doggy ?
Gail does have pigtails ; does Gail have pigtails ?
Gary does play ; does Gary play ?
he does ; does he ?
he does ; does he ?
he does ask you to do things ; does he ask you to do things ?
he does bend ; does he bend ?
he does bite ; does he bite ?
he does bite people ; does he bite people ?
he does bite your blanket ; does he bite your blanket ?
he does bite your finger sometime ; does he bite your finger sometime ?
he does catch a fish ; does he catch a fish ?
he does chase bunnies ; does he chase bunnies ?
he does come when you snap ; does he come when you snap ?
he does eat Little_red_riding_hood up ; does he eat Little_red_riding_hood up ?
he does eat scrambled eggs ; does he eat scrambled eggs ?
he does fit ; does he fit ?
he does fit in ; does he fit in ?
he does get most of the things down pretty much ; does he get most of the things down pretty much ?
he does get tired of bread and jam ; does he get tired of bread and jam ?
he does give you lessons ; does he give you lessons ?
he does give you milk ; does he give you milk ?
he does have a black hat on his head ; does he have a black hat on his head ?
he does have a chair ; does he have a chair ?
he does have a hat ; does he have a hat ?
he does have a long something hanging out of his mouth ; does he have a long something hanging out of his mouth ?
he does have a mane ; does he have a mane ?
he does have a name ; does he have a name ?
he does have a name ; does he have a name ?
he does have a name ; does he have a name ?
he does have a nickname ; does he have a nickname ?
he does have a nickname ; does he have a nickname ?
he does have a ribbon around his neck ; does he have a ribbon around his neck ?
he does have a sharp beak ; does he have a sharp beak ?
he does have a valentine in his hand ; does he have a valentine in his hand ?
he does have any more scratches ; does he have any more scratches ?
he does have big carrots or little carrots ; does he have big carrots or little carrots ?
he does have big eyes or little eyes ; does he have big eyes or little eyes ?
he does have big teeth or little teeth ; does he have big teeth or little teeth ?
he does have boots ; does he have boots ?
he does have ears ; does he have ears ?
he does have eyes ; does he have eyes ?
he does have feet too ; does he have feet too ?
he does have long hair ; does he have long hair ?
he does have nails ; does he have nails ?
he does have nice ears ; does he have nice ears ?
he does have nice hair ; does he have nice hair ?
he does have skates on ; does he have skates on ?
he does have spurs ; does he have spurs ?
he does have sticky stuff on the back ; does he have sticky stuff on the back ?
he does have to get the tractor ; does he have to get the tractor ?
he does hop like a hopperoo ; does he hop like a hopperoo ?
he does jump ; does he jump ?
he does jump ; does he jump ?
he does like apples ; does he like apples ?
he does like his food ; does he like his food ?
he does like it ; does he like it ?
he does like it ; does he like it ?
he does like it there ; does he like it there ?
he does like the duck ; does he like the duck ?
he does like to eat corn too ; does he like to eat corn too ?
he does like to have his back or his front towards me ; does he like to have his back or his front towards me ?
he does like to hop ; does he like to hop ?
he does like to share your toys ; does he like to share your toys ?
he does live at the beach ; does he live at the beach ?
he does live in a garbage can ; does he live in a garbage can ?
he does live there now ; does he live there now ?
he does look like a snowman ; does he look like a snowman ?
he does look like your Snoopy ; does he look like your Snoopy ?
he does love you ; does he love you ?
he does make nice music ; does he make nice music ?
he does need a big band_aid or a little band_aid ; does he need a big band_aid or a little band_aid ?
he does need some undies ; does he need some undies ?
he does pull at your blanket ; does he pull at your blanket ?
he does put his hair up in curls ; does he put his hair up in curls ?
he does say woof woof ; does he say woof woof ?
he does shave his face ; does he shave his face ?
he does sing a song ; does he sing a song ?
he does squeak now ; does he squeak now ?
he does strike a match ; does he strike a match ?
he does talk ; does he talk ?
he does think you 're ; does he think you 're ?
he does think you 're trouble and always getting in his toys ; does he think you 're trouble and always getting in his toys ?
he does twist ; does he twist ?
he does wag his tail ; does he wag his tail ?
he does want the little monkey ; does he want the little monkey ?
he does want To go up top there ; does he want To go up top there ?
he does want what ; does he want what ?
he does wear shoes ; does he wear shoes ?
her doll house does look like Nina 's ; does her doll house look like Nina 's ?
it does ; does it ?
it does balance ; does it balance ?
it does climb ; does it climb ?
it does close ; does it close ?
it does come off ; does it come off ?
it does come straight down ; does it come straight down ?
it does dump things ; does it dump things ?
it does fasten to this window ; does it fasten to this window ?
it does feel better now that you 've spit up all over us ; does it feel better now that you 've spit up all over us ?
it does feel ok ; does it feel ok ?
it does feel sore ; does it feel sore ?
it does fit ; does it fit ?
it does fit ; does it fit ?
it does fit ; does it fit ?
it does fit ; does it fit ?
it does fit right here ; does it fit right here ?
it does fit that way ; does it fit that way ?
it does fit there ; does it fit there ?
it does fit well ; does it fit well ?
it does fit you ; does it fit you ?
it does fly ; does it fly ?
it does get torn ; does it get torn ?
it does go far ; does it go far ?
it does go here ; does it go here ?
it does go in there ; does it go in there ?
it does go in this box ; does it go in this box ?
it does go on a field or in a road usually ; does it go on a field or in a road usually ?
it does go on there ; does it go on there ?
it does go on your bike ; does it go on your bike ?
it does go round and round ; does it go round and round ?
it does go shakeshakeshake ; does it go shakeshakeshake ?
it does go there ; does it go there ?
it does have a compass ; does it have a compass ?
it does have a driver ; does it have a driver ?
it does have a driver ; does it have a driver ?
it does have a picture inside ; does it have a picture inside ?
it does have a picture inside ; does it have a picture inside ?
it does have a ribbon on it ; does it have a ribbon on it ?
it does have a steering wheel ; does it have a steering wheel ?
it does have all the wheels ; does it have all the wheels ?
